Time,CH1_mV,CH2_mV
39.265,-0.001746,0.020686
39.27,-0.02524,0.004032
39.275,0.0269,0.013305
39.28,-0.014408,-0.011942
39.285,-0.005035,0.007005
39.29,0.020745,0.010849
39.295,-0.024084,-0.011777
39.3,0.004292,-0.001443
39.305,-0.011921,0.009636
39.31,-0.032855,-0.00516
39.315,0.012794,0.012396
39.32,-0.009419,-0.006597
39.325,0.003792,-0.002618
39.33,0.011337,0.011204
39.335,0.006463,-0.012542
39.34,-0.005612,-0.009128
39.345,0.000632,-0.008125
39.35,-0.000529,0.01189
39.355,-0.002399,-0.024197
39.36,-0.020984,0.001281
39.365,-0.024505,0.005153
39.37,0.008546,0.002962
39.375,0.004354,0.00309
39.38,0.017652,0.003592
39.385,0.004292,-0.000621
39.39,-0.013978,-0.02688
39.395,-0.025738,-0.005911
39.4,-0.000219,-0.003199
39.405,0.035435,-0.013706
39.41,0.026357,0.008805
39.415,0.011256,-0.008735
39.42,-0.009311,-0.016772
39.425,0.018465,-0.005555
39.43,-0.011992,0.010645
39.435,-0.008357,-0.005194
39.44,-0.012411,0.010672
39.445,-0.002969,-0.021248
39.45,0.005379,0.002943
39.455,0.014694,0.019377
39.46,0.023466,-0.005594
39.465,2.7e-05,0.012771
39.47,0.001299,0.001895
39.475,0.005326,-0.004452
39.48,0.007082,0.004057
39.485,-0.009822,-0.013719
39.49,-0.002066,0.020509
39.495,-0.027948,0.016953
39.5,0.020687,-0.008902
39.505,0.018681,0.000118
39.51,0.013768,0.02575
39.515,-0.00447,0.010397
39.52,0.002397,-0.001088
39.525,-0.018135,-0.000167
39.53,-0.019732,-0.000709
39.535,-0.005784,0.006952
39.54,0.008967,0.000786
39.545,0.013208,-0.010619
39.55,-0.012822,0.008281
39.555,-0.012066,0.011166
39.56,0.006873,-0.004585
39.565,-0.007298,-0.010663
39.57,-0.023107,-0.015196
39.575,-0.017003,0.008538
39.58,0.009237,0.023494
39.585,-0.010696,-0.005027
39.59,0.001013,0.00636
39.595,0.014969,-0.005382
39.6,0.00246,-0.005673
39.605,-0.005467,0.00448
39.61,-0.027227,0.010224
39.615,-0.003664,0.003394
39.62,0.002937,-0.00499
39.625,-0.011084,-0.010745
39.63,0.007704,-0.002518
39.635,-0.001289,0.00375
39.64,0.03319,-0.011439
39.645,0.001228,-0.006972
39.65,0.007601,0.007127
39.655,0.001091,-0.015525
39.66,-0.013116,0.006168
39.665,-0.023306,0.003651
39.67,0.008708,0.008447
39.675,0.011131,-0.014194
39.68,-0.01913,-0.021283
39.685,0.014069,0.002581
39.69,-0.005929,0.006662
39.695,-0.021538,-0.0013
39.7,-0.006431,-0.00143
39.705,0.002001,0.004566
39.71,-0.014289,-0.013961
39.715,0.011584,0.002006
39.72,-0.028587,-0.004189
39.725,-0.002479,-0.005607
39.73,0.002632,-0.003795
39.735,0.003943,-0.003594
39.74,0.012447,-0.015359
39.745,-0.008725,0.006032
39.75,-0.016208,-0.017695
39.755,-0.004498,-0.012066
39.76,0.012835,-0.009143
39.765,-0.045117,-0.006879
39.77,-0.000579,0.001243
39.775,0.000616,-0.004804
39.78,-0.008864,0.011295
39.785,0.012043,0.003091
39.79,-0.002749,0.005031
39.795,0.000341,-0.000375
39.8,0.002596,-0.006011
39.805,0.030003,-0.00971
39.81,-0.02139,0.000195
39.815,-0.028114,0.002315
39.82,-0.025724,-0.002252
39.825,0.020698,-0.003565
39.83,-0.006011,0.019807
39.835,-0.000173,-0.017274
39.84,0.011776,0.007257
39.845,0.008647,0.006085
39.85,0.008736,0.012436
39.855,-0.003516,-0.010444
39.86,0.003638,0.00312
39.865,0.005234,0.007796
39.87,0.011292,0.0032
39.875,-0.014111,-0.007957
39.88,0.002084,-0.00469
39.885,-0.003825,-0.023421
39.89,0.016861,-0.006455
39.895,0.019436,-0.015292
39.9,0.025234,0.010683
39.905,-0.026456,0.006161
39.91,-0.017102,0.007618
39.915,0.01197,-0.001173
39.92,-0.002462,-0.004196
39.925,0.012334,0.013117
39.93,0.014529,0.008105
39.935,0.028658,0.007153
39.94,-0.002725,0.000965
39.945,-0.003446,-0.005615
39.95,0.001558,1.4e-05
39.955,0.022933,-0.006474
39.96,-0.009537,-0.0016
39.965,-0.024197,0.012347
39.97,0.021198,0.000342
39.975,-0.004369,0.005574
39.98,0.000663,0.012271
39.985,0.002229,0.015659
39.99,0.017488,-0.005018
39.995,0.008209,0.008848
40.0,0.003398,-0.005688
40.005,0.004539,-0.016806
40.01,0.015181,0.004188
40.015,-0.015597,-0.002254
40.02,0.011108,-0.015084
40.025,0.027082,-0.008007
40.03,0.008427,0.011434
40.035,0.023837,-0.013225
40.04,-0.031709,-0.000213
40.045,-0.014416,-0.01834
40.05,0.007874,0.017591
40.055,-0.020786,0.009101
40.06,-0.021283,-0.000505
40.065,0.02867,-0.017223
40.07,0.021342,-0.008652
40.075,0.001055,-0.006203
40.08,-0.010869,0.002111
40.085,-0.036795,-0.008338
40.09,0.031303,0.01697
40.095,0.00817,0.013724
40.1,0.002567,-0.006479
40.105,0.003137,0.01354
40.11,0.015194,0.007277
40.115,-0.039828,-0.001353
40.12,-0.005637,0.005219
40.125,-0.00195,-0.016092
40.13,0.015742,0.004409
40.135,-0.006613,-0.016418
40.14,0.002795,-0.000725
40.145,0.016456,-0.003362
40.15,-0.016376,0.009547
40.155,-0.018671,0.006591
40.16,-0.013584,0.009615
40.165,0.032085,0.000844
40.17,-0.006704,-0.001095
40.175,-0.006686,-0.006488
40.18,0.002662,-0.01382
40.185,-0.015921,0.002227
40.19,-0.014059,0.005969
40.195,-0.007263,-9.6e-05
40.2,0.015354,-0.001957
40.205,0.01301,-0.011442
40.21,-0.012224,-0.002148
40.215,-0.004998,-0.005305
40.22,-0.02068,-0.027294
40.225,0.003743,-0.005142
40.23,-0.01113,0.006076
40.235,0.014497,-0.002917
40.24,-0.006867,0.004063
40.245,0.013417,-0.00954
40.25,0.011009,0.004934
40.255,0.005904,0.013279
40.26,-0.026328,-0.011637
40.265,0.006963,0.007576
40.27,-0.017903,-0.008943
40.275,-0.001399,-0.000972
40.28,-0.011851,0.002882
40.285,0.019518,0.015043
40.29,0.011734,0.001112
40.295,-0.025212,0.002643
40.3,-0.017052,0.007015
40.305,0.005407,-6.8e-05
40.31,-0.019264,0.005284
40.315,-0.019194,0.001256
40.32,-0.019057,-0.004416
40.325,-0.007934,0.014133
40.33,-0.000431,0.00931
40.335,-0.014408,-0.008774
40.34,-0.004921,0.002211
40.345,-0.026983,-0.001025
40.35,0.009325,-0.018352
40.355,0.012698,0.007234
40.36,-0.004027,0.010743
40.365,0.012907,-0.003176
40.37,-0.01592,0.007848
40.375,0.002559,-0.004436
40.38,-0.019017,0.011783
40.385,-0.011513,-0.00165
40.39,-0.010721,0.016226
40.395,0.010721,0.012379
40.4,0.010596,-0.019166
40.405,-0.004255,0.005426
40.41,0.022587,-0.02521
40.415,0.004229,0.004702
40.42,-0.014575,0.002581
40.425,-0.005047,0.013147
40.43,0.026613,0.007181
40.435,0.00799,0.011163
40.44,-0.000304,0.012116
40.445,6.3e-05,-0.000327
40.45,0.014035,-0.009095
40.455,0.008181,0.013763
40.46,0.016644,0.002935
40.465,-0.009349,-0.010809
40.47,0.00165,0.0134
40.475,-0.028013,0.003111
40.48,-0.000289,-0.00473
40.485,-0.024881,0.023559
40.49,0.00072,0.005668
40.495,0.025607,-0.004368
40.5,0.00402,-0.00158
40.505,0.005235,0.01468
40.51,-0.004715,-0.016594
40.515,-0.016494,0.007646
40.52,0.013781,-0.009853
40.525,-0.001716,-0.001476
40.53,0.013828,-0.001864
40.535,-0.005091,0.012319
40.54,0.001058,-0.006484
40.545,-0.017338,0.004722
40.55,0.025659,-0.025283
40.555,-0.017723,0.00538
40.56,-0.017148,-0.000191
40.565,-0.000539,-0.001952
40.57,0.012482,0.00765
40.575,-0.018486,0.007347
40.58,0.00717,0.001066
40.585,1.2e-05,-0.010565
40.59,0.005874,-0.0033
40.595,0.00402,0.022256
40.6,-0.012924,0.024901
40.605,0.01367,0.009893
40.61,0.01662,0.003089
40.615,-0.018941,-0.021434
40.62,-0.032197,-0.008285
40.625,0.00606,-0.0088
40.63,-0.001323,0.002664
40.635,0.016368,0.013492
40.64,0.024449,0.014706
40.645,-0.01229,-0.00689
40.65,-0.012931,0.001217
40.655,-0.008388,0.002828
40.66,0.008785,-0.002364
40.665,-0.010432,-0.00568
40.67,0.004588,0.013868
40.675,-0.008658,-0.009083
40.68,0.017333,0.002159
40.685,-0.014772,0.001219
40.69,-0.022033,-0.003888
40.695,-0.009262,0.011991
40.7,-0.010746,-0.005259
40.705,0.022991,0.010613
40.71,0.001225,0.007097
40.715,0.028238,0.000723
40.72,0.012123,-0.001571
40.725,-0.001407,-0.006953
40.73,0.014161,0.016247
40.735,0.004123,-0.002011
40.74,-0.000847,-0.009999
40.745,-0.019755,-0.020302
40.75,0.005101,-0.001587
40.755,-0.003478,-0.011067
40.76,0.018992,-0.006639
40.765,-0.0112,-0.00829
40.77,0.01423,0.014354
40.775,-0.018358,-0.002822
40.78,0.000315,0.009222
40.785,-0.009703,0.013528
40.79,-0.008659,-0.002043
40.795,-0.011042,-0.00432
40.8,-0.005789,-0.008374
40.805,-0.003008,-0.008423
40.81,-0.034332,0.015329
40.815,-0.006742,0.008464
40.82,0.004809,0.00187
40.825,-0.002527,0.002809
40.83,0.00278,-0.002495
40.835,-0.002379,0.004117
40.84,-0.012179,0.002738
40.845,-0.025111,0.003018
40.85,-0.009073,-0.007185
40.855,0.010181,0.008326
40.86,-0.024332,-0.002981
40.865,-0.000814,-0.004847
40.87,0.004095,-0.010782
40.875,-0.007858,0.006631
40.88,0.006701,-0.01222
40.885,0.003873,0.007852
40.89,0.008227,-0.003917
40.895,-0.008686,0.010024
40.9,-0.010389,-0.001517
40.905,0.007443,0.00495
40.91,0.022879,0.008782
40.915,-0.004192,-0.006854
40.92,-0.020699,-0.017632
40.925,0.015713,-0.001296
40.93,0.016546,0.002643
40.935,-0.009083,-0.001351
40.94,0.004832,-0.001943
40.945,0.004724,-0.010993
40.95,-0.002063,0.000216
40.955,0.007472,-0.00945
40.96,-0.002172,0.003291
40.965,0.00679,0.009866
40.97,-0.004577,0.008355
40.975,-0.018206,-0.019365
40.98,-0.002272,-0.01138
40.985,0.006168,-0.011248
40.99,0.015538,0.007679
40.995,0.01232,0.00657
41.0,-0.012364,0.001127
41.005,0.011978,-0.008573
41.01,-0.001504,-0.010767
41.015,-0.006471,0.004108
41.02,0.007254,-0.012425
41.025,0.011858,0.003439
41.03,0.003755,0.009726
41.035,-0.016734,-0.006852
41.04,0.016164,-0.009069
41.045,-0.036236,0.011365
41.05,-0.011182,0.011513
41.055,-0.023614,-0.008036
41.06,-0.002715,-0.00453
41.065,-0.018674,-0.002559
41.07,-0.019528,0.00167
41.075,-0.01074,-0.001426
41.08,0.021392,-0.006588
41.085,0.01208,0.013372
41.09,-0.014908,-0.002572
41.095,-0.032205,-0.002996
41.1,0.006026,0.007329
41.105,-0.005956,0.023237
41.11,0.002088,-0.008288
41.115,0.000219,-0.021503
41.12,-0.0116,-0.014065
41.125,-0.013972,-0.005339
41.13,-0.028469,-0.007658
41.135,0.014106,-0.018781
41.14,-0.011187,0.013854
41.145,-0.010544,0.009866
41.15,0.023252,-0.005531
41.155,0.002676,-0.002713
41.16,0.01004,0.008459
41.165,-0.021019,-0.008146
41.17,-0.024755,-0.013514
41.175,0.016211,-0.015747
41.18,0.005386,-0.00763
41.185,-0.020733,-0.00359
41.19,0.013736,-0.006032
41.195,0.002223,0.000838
41.2,-0.009326,0.011625
41.205,-0.011853,0.024715
41.21,0.024426,-0.008241
41.215,0.006624,-0.017241
41.22,0.004783,0.011269
41.225,0.012813,-0.008667
41.23,-0.014159,0.007688
41.235,0.020932,0.008018
41.24,-0.006653,-0.005239
41.245,-0.025045,-0.000291
41.25,0.004299,-0.004001
41.255,0.009806,0.003697
41.26,0.017383,-0.001017
41.265,-0.011677,-0.001935
41.27,0.017013,-0.00657
41.275,0.002442,-0.001391
41.28,0.00611,-0.014044
41.285,0.019311,-0.014334
41.29,-0.026024,-0.008548
41.295,0.008148,-0.0094
41.3,-0.012769,-0.004479
41.305,0.01786,0.015922
41.31,0.017708,-0.006052
41.315,0.004795,0.017357
41.32,0.023859,0.010014
41.325,-0.006863,0.010933
41.33,0.000136,-0.016761
41.335,-0.024329,0.00366
41.34,0.002629,-0.014765
41.345,0.00758,0.014079
41.35,0.024582,0.002068
41.355,0.008033,0.005148
41.36,-0.001874,-0.000733
41.365,0.017877,-0.003178
41.37,0.026124,-0.023096
41.375,-0.007628,0.013491
41.38,-0.003036,0.004665
41.385,-0.00073,-0.002898
41.39,0.017205,0.004464
41.395,0.012375,-0.015857
41.4,0.014681,-0.012522
41.405,0.012889,0.002363
41.41,0.009186,-0.0058
41.415,-0.002249,-0.006636
41.42,0.012458,0.003888
41.425,-0.008598,-0.016627
41.43,-0.014641,0.000234
41.435,-0.027197,0.012818
41.44,0.020202,0.007279
41.445,-0.020257,-0.00082
41.45,-0.009339,-0.002851
41.455,0.001047,0.013869
41.46,-0.005961,-0.013463
41.465,-0.039249,-0.007522
41.47,0.028482,-0.002815
41.475,-0.012981,0.004059
41.48,0.015777,-0.003011
41.485,0.000504,0.014499
41.49,0.017823,-0.014221
41.495,0.001153,0.011534
41.5,0.005422,0.00849
41.505,0.004969,-0.003222
41.51,-0.003743,0.009674
41.515,-0.001913,-0.00266
41.52,0.011898,0.008886
41.525,0.001089,0.011517
41.53,-0.028419,0.005255
41.535,-0.015086,-0.002902
41.54,0.001441,-0.009701
41.545,0.033221,0.000652
41.55,-0.005078,0.011656
41.555,-0.008274,0.005331
41.56,0.021283,0.006534
41.565,-0.003408,0.001398
41.57,0.044701,0.023069
41.575,-0.035523,0.005791
41.58,-0.006733,-0.005066
41.585,-0.027012,-0.004074
41.59,0.013449,-0.004999
41.595,-0.003994,0.027078
41.6,0.004036,-0.000631
41.605,-0.009167,-0.010998
41.61,0.027697,0.021042
41.615,0.008313,0.000288
41.62,-0.013754,0.005063
41.625,0.01636,-0.004832
41.63,0.017006,0.008507
41.635,-0.007351,-0.009836
41.64,-0.019407,-0.002373
41.645,-0.022342,-0.009714
41.65,0.017579,-0.005827
41.655,-0.00405,-0.001378
41.66,-0.011639,0.000229
41.665,0.001299,-0.022318
41.67,0.01345,-0.010802
41.675,-0.000453,-0.000793
41.68,0.008213,0.010532
41.685,0.001029,-0.008046
41.69,-0.012476,-0.00721
41.695,-0.00162,0.008714
41.7,0.007088,-0.001184
41.705,-0.007566,-0.018175
41.71,0.001977,-0.012351
41.715,0.006333,-0.003371
41.72,-0.016463,0.000624
41.725,0.002375,-0.001339
41.73,0.026614,-0.003635
41.735,0.042137,-0.00724
41.74,0.006101,-0.016336
41.745,0.014776,-0.015709
41.75,0.004102,-0.016814
41.755,0.012487,0.001867
41.76,0.004604,0.011435
41.765,-0.005444,-0.000522
41.77,-0.018897,0.000521
41.775,-0.023315,0.005797
41.78,0.010335,-0.001686
41.785,0.00153,0.010134
41.79,0.00113,-0.0109
41.795,0.003194,-0.003908
41.8,-0.004151,-0.013347
41.805,-0.005262,-0.003408
41.81,0.013998,-0.01806
41.815,0.005575,0.003845
41.82,0.011333,0.001916
41.825,0.021759,-0.015468
41.83,-0.010325,0.008748
41.835,0.004683,0.001381
41.84,0.006334,-0.00676
41.845,-0.018036,0.012608
41.85,0.016033,0.004193
41.855,-0.005569,-0.004173
41.86,-0.019495,0.002852
41.865,-0.001503,-0.028521
41.87,0.002634,0.005999
41.875,-0.002513,0.005322
41.88,0.016656,-0.009177
41.885,0.021939,0.011775
41.89,-0.011798,0.007151
41.895,-0.008424,0.000894
41.9,0.016893,0.020435
41.905,-0.02161,-0.009732
41.91,-0.006943,0.002774
41.915,0.01918,-0.003416
41.92,-0.002924,-0.001511
41.925,-0.013438,0.015479
41.93,-0.02012,0.003323
41.935,0.016061,0.002368
41.94,-0.014197,-0.002461
41.945,0.016395,-0.00967
41.95,0.027619,0.00292
41.955,0.003665,-0.016311
41.96,0.006994,0.003893
41.965,-0.001618,0.000205
41.97,0.039248,0.009202
41.975,-0.006978,0.016964
41.98,0.013473,0.011418
41.985,0.00452,0.013036
41.99,-0.003695,-0.023285
41.995,-0.009268,0.017589
42.0,0.009073,0.012671
42.005,-0.008437,-0.00708
42.01,-0.005645,0.000942
42.015,-8.5e-05,-0.001949
42.02,0.0272,-0.005691
42.025,0.004007,0.002167
42.03,0.029481,0.016329
42.035,0.023907,0.010293
42.04,0.001898,-0.007615
42.045,-0.013207,0.006801
42.05,0.024659,-0.00073
42.055,0.035193,0.001057
42.06,4e-05,0.001787
42.065,-0.018543,-0.021174
42.07,0.016953,0.003604
42.075,0.000641,0.003942
42.08,0.009833,-0.021299
42.085,0.013877,0.016245
42.09,0.013652,0.013243
42.095,-0.000799,0.00424
42.1,0.019776,0.011395
42.105,0.013248,0.012797
42.11,0.025367,0.008726
42.115,0.03202,0.006965
42.12,0.033324,0.010778
42.125,0.044369,0.014534
42.13,0.026828,0.004451
42.135,0.047034,0.013893
42.14,0.051716,0.020464
42.145,0.083596,0.020861
42.15,0.051213,0.006378
42.155,0.020425,0.020674
42.16,0.035471,0.017505
42.165,0.047482,0.022187
42.17,0.080469,0.059011
42.175,0.09109,0.028947
42.18,0.108798,0.03934
42.185,0.117154,0.038741
42.19,0.130971,0.036915
42.195,0.135443,0.051535
42.2,0.114881,0.052744
42.205,0.128883,0.061222
42.21,0.160705,0.086629
42.215,0.172557,0.080725
42.22,0.153302,0.104052
42.225,0.151483,0.068232
42.23,0.210706,0.082724
42.235,0.23895,0.079003
42.24,0.21681,0.080524
42.245,0.177972,0.085177
42.25,0.229061,0.09378
42.255,0.22381,0.102053
42.26,0.258521,0.124448
42.265,0.255257,0.129517
42.27,0.269923,0.2003
42.275,0.293324,0.129684
42.28,0.260345,0.094444
42.285,0.298061,0.111119
42.29,0.29187,0.103591
42.295,0.276906,0.112747
42.3,0.307533,0.136261
42.305,0.26134,0.119585
42.31,0.274342,0.096556
42.315,0.334487,0.173415
42.32,0.284715,0.127036
42.325,0.241646,0.111847
42.33,0.25273,0.106701
42.335,0.311748,0.081864
42.34,0.266325,0.125177
42.345,0.181846,0.132218
42.35,0.246917,0.095352
42.355,0.24438,0.095582
42.36,0.226388,0.105188
42.365,0.201038,0.109873
42.37,0.170936,0.097046
42.375,0.209017,0.069884
42.38,0.098377,0.105092
42.385,0.130086,0.061294
42.39,0.132041,0.083895
42.395,0.190814,0.080562
42.4,0.091391,0.063481
42.405,0.119236,0.041431
42.41,0.10845,0.031791
42.415,0.10471,0.04712
42.42,0.067985,0.041347
42.425,0.101871,0.035763
42.43,0.061343,0.046277
42.435,0.065393,0.03606
42.44,0.06614,0.024175
42.445,0.043941,0.031109
42.45,0.070626,0.021972
42.455,0.060318,0.00683
42.46,0.024531,0.016614
42.465,0.032067,0.013963
42.47,0.034459,0.025948
42.475,0.043642,-0.00409
42.48,0.011289,0.026796
42.485,-0.001207,0.020382
42.49,0.036764,-0.020528
42.495,0.023438,-8.1e-05
42.5,0.01617,-0.00078
42.505,0.00021,0.008929
42.51,0.044988,0.004725
42.515,0.002235,-0.015655
42.52,0.008047,0.006156
42.525,-0.02194,0.008051
42.53,0.010624,0.004095
42.535,0.012055,0.023442
42.54,0.021156,0.010662
42.545,-0.019074,0.004358
42.55,0.018525,0.00983
42.555,0.004049,-0.023017
42.56,0.001436,-0.002584
42.565,-0.01628,-0.015071
42.57,-0.00576,0.008817
42.575,0.005188,0.010732
42.58,-0.000172,-0.001804
42.585,-0.012313,-0.016804
42.59,0.011344,0.008684
42.595,-0.035125,0.004971
42.6,-0.002466,-0.004432
42.605,0.018098,0.017551
42.61,-0.03774,-0.015527
42.615,0.007356,0.004626
42.62,-0.014681,0.003415
42.625,0.026878,0.000815
42.63,-0.002959,-0.009307
42.635,-0.002543,1.1e-05
42.64,-0.007152,0.017262
42.645,0.008726,-0.001324
42.65,0.046138,0.007502
42.655,-0.027539,-0.00615
42.66,0.026748,0.002247
42.665,-0.021172,0.005913
42.67,0.012276,-0.004878
42.675,0.008301,0.006864
42.68,0.022039,-0.011445
42.685,0.009446,-0.003071
42.69,0.020839,-0.004036
42.695,0.016148,0.016175
42.7,-0.02191,-0.013717
42.705,0.010903,-0.009336
42.71,0.020981,-0.008526
42.715,0.005124,-0.008025
42.72,-0.003903,0.002831
42.725,0.006706,-0.011821
42.73,-0.002597,-0.007296
42.735,0.00709,-0.005534
42.74,-0.012747,0.01646
42.745,-0.011629,6.5e-05
42.75,0.008503,-0.011994
42.755,-0.004812,0.006811
42.76,0.006254,-0.002487
42.765,-0.016587,0.003667
42.77,-0.021359,-0.009325
42.775,-0.00564,0.004415
42.78,0.00214,-0.01823
42.785,-0.006436,0.003863
42.79,-0.003417,-0.030528
42.795,-0.008053,0.001286
42.8,0.009972,0.001152
42.805,0.007782,-0.009887
42.81,-0.017519,0.013823
42.815,0.000507,-0.011443
42.82,0.025059,-0.000535
42.825,-0.023855,0.001892
42.83,0.003618,0.011294
42.835,-0.003779,0.006744
42.84,0.009567,0.000641
42.845,-0.02603,0.006582
42.85,0.009558,-0.009966
42.855,-0.007485,0.009898
42.86,0.002012,0.002902
42.865,-0.012452,-0.003446
42.87,0.001937,-0.009932
42.875,-0.04165,-0.00495
42.88,0.007547,-0.003979
42.885,-0.01261,-0.000858
42.89,0.014935,0.00294
42.895,-9e-06,0.001438
42.9,-0.008379,-0.00797
42.905,0.00458,0.01099
42.91,0.025938,0.00782
42.915,0.003677,0.00875
42.92,-0.00573,-0.025827
42.925,-0.012669,0.006065
42.93,0.013171,0.010394
42.935,0.003689,0.012022
42.94,-0.004985,-0.018719
42.945,-0.011964,-0.00638
42.95,-0.001752,-0.002184
42.955,-0.002792,0.022316
42.96,-0.014837,-0.00146
42.965,-0.004009,-0.005627
42.97,-0.009011,-0.016337
42.975,0.001994,-0.00764
42.98,-0.001945,0.001861
42.985,-0.028093,-0.002945
42.99,0.002344,-0.011232
42.995,-0.021812,-0.007724
43.0,0.012874,-0.002377
43.005,0.009635,-0.008416
43.01,-9.3e-05,0.001331
43.015,0.007832,0.013649
43.02,-0.007141,0.009848
43.025,-0.00147,-0.011737
43.03,0.013009,-0.007958
43.035,-0.006102,0.0065
43.04,-0.00553,0.001559
43.045,-0.001002,-0.002271
43.05,0.00896,-0.010679
43.055,0.005706,0.005044
43.06,0.00378,0.00983
43.065,0.008623,-0.009408
43.07,0.001428,0.003375
43.075,0.01612,0.021445
43.08,0.004215,0.003729
43.085,0.002073,-0.018962
43.09,0.010505,-0.012714
43.095,-0.020454,0.00085
43.1,0.006985,-0.000927
43.105,0.013363,0.014931
43.11,0.017042,0.017323
43.115,-0.00859,0.00595
43.12,0.007947,-0.008688
43.125,-0.003634,-0.000846
43.13,0.003156,0.004176
43.135,-0.017561,0.005981
43.14,0.007829,0.019
43.145,0.001583,0.002212
43.15,0.006579,0.009348
43.155,0.018873,-0.00314
43.16,-0.006403,-0.001375
43.165,0.011701,-0.00102
43.17,-0.005146,-0.007128
43.175,0.00252,-0.00311
43.18,-0.028934,-0.005784
43.185,-0.029618,0.006337
43.19,0.002013,-0.022525
43.195,0.002124,-0.003841
